Source 	 Sink 	 Weight
 AAL 	 NWS 	 1.167813
 AAL 	 NWSA 	 1.17255
 AAL 	 O 	 1.337827
 AAL 	 OKE 	 1.292145
 AAL 	 OMC 	 1.081442
 AAL 	 ORCL 	 1.165443
 AAL 	 ORLY 	 1.190206
 AAL 	 OXY 	 1.28676
 AAL 	 PAYX 	 1.090718
 AAL 	 PBCT 	 1.112944
 AAL 	 PCAR 	 1.097158
 AAL 	 PCG 	 1.336636
 AAL 	 PCLN 	 1.146101
 AAL 	 PDCO 	 1.216392
 AAL 	 PEG 	 1.338899
 AAL 	 PEP 	 1.231045
 AAL 	 PFE 	 1.211397
 AAL 	 PFG 	 1.08117
 AAL 	 PG 	 1.227887
 AAL 	 PGR 	 1.147935
 AAL 	 PH 	 1.137308
 AAL 	 PHM 	 1.136455
 AAL 	 PKI 	 1.13059
 AAL 	 PLD 	 1.188519
 AAL 	 PM 	 1.270725
 AAL 	 PNC 	 1.103708
 AAL 	 PNR 	 1.211573
 AAL 	 PNW 	 1.347907
 AAL 	 PPG 	 1.259102
 AAL 	 PPL 	 1.302091
 AAL 	 PRGO 	 1.264789
 AAL 	 PRU 	 1.071826
 AAL 	 PSA 	 1.274138
 AAL 	 PSX 	 1.202128
 AAL 	 PVH 	 1.212561
 AAL 	 PWR 	 1.236306
 AAL 	 PX 	 1.124931
 AAL 	 PXD 	 1.317097
 AAL 	 QCOM 	 1.19997
 AAL 	 R 	 1.076636
 AAL 	 RAI 	 1.372879
 AAL 	 RCL 	 1.084146
 AAL 	 REG 	 1.286471
 AAL 	 REGN 	 1.224978
 AAL 	 RF 	 1.106434
 AAL 	 RHI 	 1.07705
 AAL 	 RHT 	 1.152525
 AAL 	 RIG 	 1.34623
 AAL 	 RJF 	 1.092695
 AAL 	 RL 	 1.266502
 AAL 	 ROK 	 1.138908
 AAL 	 ROP 	 1.157337
 AAL 	 ROST 	 1.334243
 AAL 	 RRC 	 1.330082
 AAL 	 RSG 	 1.215277
 AAL 	 RTN 	 1.223512
 AAL 	 SBUX 	 1.255032
 AAL 	 SCG 	 1.346004
 AAL 	 SCHW 	 1.083887
 AAL 	 SEE 	 1.148518
 AAL 	 SHW 	 1.160177
 AAL 	 SIG 	 1.179799
 AAL 	 SJM 	 1.25361
 AAL 	 SLB 	 1.273962
 AAL 	 SLG 	 1.166147
 AAL 	 SNA 	 1.108878
 AAL 	 SNI 	 1.231752
 AAL 	 SNPS 	 1.17309
 AAL 	 SO 	 1.365752
 AAL 	 SPG 	 1.24673
 AAL 	 SPGI 	 1.107319
 AAL 	 SPLS 	 1.260688
 AAL 	 SRCL 	 1.229528
 AAL 	 SRE 	 1.29919
 AAL 	 STI 	 1.102186
 AAL 	 STT 	 1.093553
 AAL 	 STX 	 1.176542
 AAL 	 STZ 	 1.237633
 AAL 	 SWK 	 1.106928
 AAL 	 SWKS 	 1.083306
 AAL 	 SYK 	 1.204295
 AAL 	 SYMC 	 1.261445
 AAL 	 SYY 	 1.241162
 AAL 	 T 	 1.2825
 AAL 	 TAP 	 1.250281
 AAL 	 TDC 	 1.220175
 AAL 	 TDG 	 1.172506
 AAL 	 TEL 	 1.088918
 AAL 	 TGNA 	 1.167086
 AAL 	 TGT 	 1.240909
 AAL 	 TIF 	 1.15555
 AAL 	 TJX 	 1.182038
 AAL 	 TMK 	 1.211371
 AAL 	 TMO 	 1.09995
 AAL 	 TRIP 	 1.177984
 AAL 	 TROW 	 1.110297
 AAL 	 TRV 	 1.169288
 AAL 	 TSCO 	 1.194125
 AAL 	 TSN 	 1.327143
 AAL 	 TSO 	 1.198859
 AAL 	 TSS 	 1.185155
 AAL 	 TWX 	 1.243819
 AAL 	 TXN 	 1.090599
 AAL 	 TXT 	 1.125353
 AAL 	 UAA 	 1.272182
 AAL 	 UAL 	 0.6396084
 AAL 	 UDR 	 1.278405
 AAL 	 UHS 	 1.208081
 AAL 	 ULTA 	 1.246347
 AAL 	 UNH 	 1.167306
 AAL 	 UNM 	 1.107682
 AAL 	 UNP 	 1.275971
 AAL 	 UPS 	 1.115441
 AAL 	 URI 	 1.145166
 AAL 	 USB 	 1.080984
 AAL 	 UTX 	 1.121587
 AAL 	 V 	 1.3714
 AAL 	 VAR 	 1.151866
 AAL 	 VFC 	 1.163717
 AAL 	 VIAB 	 1.240609
 AAL 	 VLO 	 1.217813
 AAL 	 VMC 	 1.178478
 AAL 	 VNO 	 1.203831
 AAL 	 VRSK 	 1.197988
 AAL 	 VRSN 	 1.213535
 AAL 	 VRTX 	 1.244049
 AAL 	 VTR 	 1.343093
 AAL 	 VZ 	 1.261049
 AAL 	 WAT 	 1.166821
 AAL 	 WBA 	 1.19041
 AAL 	 WDC 	 1.152015
 AAL 	 WEC 	 1.365662
 AAL 	 WFC 	 1.111665
 AAL 	 WFM 	 1.32429
 AAL 	 WHR 	 1.122905
 AAL 	 WM 	 1.21275
 AAL 	 WMB 	 1.257806
 AAL 	 WMT 	 1.267337
 AAL 	 WU 	 1.146134
 AAL 	 WY 	 1.159642
 AAL 	 WYN 	 1.041792
 AAL 	 WYNN 	 1.276535
 AAL 	 XEC 	 1.31088
 AAL 	 XEL 	 1.355107
 AAL 	 XL 	 1.16243
 AAL 	 XLNX 	 1.211243
 AAL 	 XOM 	 1.28023
 AAL 	 XRAY 	 1.168805
 AAL 	 XRX 	 1.187124
 AAL 	 XYL 	 1.167961
 AAL 	 YHOO 	 1.176019
 AAL 	 YUM 	 1.228866
 AAL 	 ZBH 	 1.183626
 AAL 	 ZION 	 1.131635
 AAL 	 ZTS 	 1.198714
 AAP 	 AAPL 	 1.373547
 AAP 	 ABBV 	 1.234728
 AAP 	 ABC 	 1.294173
 AAP 	 ABT 	 1.167791
 AAP 	 ACN 	 1.216621
 AAP 	 ADBE 	 1.198788
 AAP 	 ADI 	 1.223702
 AAP 	 ADM 	 1.205842
 AAP 	 ADP 	 1.18264
 AAP 	 ADS 	 1.202562
 AAP 	 ADSK 	 1.257788
 AAP 	 AEE 	 1.291079
 AAP 	 AEP 	 1.285382
 AAP 	 AES 	 1.238767
 AAP 	 AET 	 1.225118
 AAP 	 AFL 	 1.160888
 AAP 	 AGN 	 1.242039
 AAP 	 AIG 	 1.169063
 AAP 	 AIV 	 1.274912
 AAP 	 AIZ 	 1.201577
 AAP 	 AJG 	 1.171972
 AAP 	 AKAM 	 1.275478
 AAP 	 ALB 	 1.203702
 AAP 	 ALK 	 1.2879
 AAP 	 ALL 	 1.236359
 AAP 	 ALLE 	 1.151439
 AAP 	 ALXN 	 1.281516
 AAP 	 AMAT 	 1.20346
 AAP 	 AMD 	 1.342396
 AAP 	 AME 	 1.134819
 AAP 	 AMG 	 1.138555
 AAP 	 AMGN 	 1.187904
 AAP 	 AMP 	 1.149711
 AAP 	 AMT 	 1.23621
 AAP 	 AMZN 	 1.224228
 AAP 	 AN 	 1.117445
 AAP 	 ANTM 	 1.244307
 AAP 	 AON 	 1.206746
 AAP 	 APA 	 1.302992
 AAP 	 APC 	 1.266994
 AAP 	 APD 	 1.194899
 AAP 	 APH 	 1.315719
 AAP 	 ARE 	 1.244461
 AAP 	 ARNC 	 1.338425
 AAP 	 ATVI 	 1.248194
 AAP 	 AVB 	 1.279095
 AAP 	 AVGO 	 1.239934
 AAP 	 AVY 	 1.188624
 AAP 	 AWK 	 1.263758
 AAP 	 AXP 	 1.165943
 AAP 	 AYI 	 1.224133
 AAP 	 AZO 	 0.9715486
 AAP 	 BA 	 1.193593
 AAP 	 BAC 	 1.17444
 AAP 	 BAX 	 1.359463
 AAP 	 BBBY 	 1.156872
 AAP 	 BBT 	 1.170855
 AAP 	 BBY 	 1.214158
 AAP 	 BCR 	 1.203802
 AAP 	 BDX 	 1.198105
 AAP 	 BEN 	 1.176782
 AAP 	 BF.B 	 1.342301
 AAP 	 BHI 	 1.294588
 AAP 	 BIIB 	 1.274284
 AAP 	 BK 	 1.164033
 AAP 	 BLK 	 1.155295
 AAP 	 BLL 	 1.175951
 AAP 	 BMY 	 1.314783
 AAP 	 BRK.B 	 1.13672
 AAP 	 BSX 	 1.207238
 AAP 	 BWA 	 1.194898
 AAP 	 BXP 	 1.21661
 AAP 	 C 	 1.1467
 AAP 	 CA 	 1.187827
 AAP 	 CAG 	 1.332337
 AAP 	 CAH 	 1.247909
 AAP 	 CAT 	 1.22541
 AAP 	 CB 	 1.194441
 AAP 	 CBG 	 1.181773
 AAP 	 CBOE 	 1.284374
 AAP 	 CBS 	 1.229929
 AAP 	 CCI 	 1.262825
 AAP 	 CCL 	 1.166948
 AAP 	 CELG 	 1.305385
 AAP 	 CERN 	 1.2447
 AAP 	 CF 	 1.388895
 AAP 	 CHD 	 1.350991
 AAP 	 CHK 	 1.297689
 AAP 	 CHRW 	 1.198525
 AAP 	 CHTR 	 1.265381
 AAP 	 CI 	 1.259724
 AAP 	 CINF 	 1.165691
 AAP 	 CL 	 1.2309
 AAP 	 CLX 	 1.257615
 AAP 	 CMA 	 1.180533
 AAP 	 CMCSA 	 1.332323
 AAP 	 CME 	 1.219143
 AAP 	 CMG 	 1.330555
 AAP 	 CMI 	 1.211453
 AAP 	 CMS 	 1.270686
 AAP 	 CNC 	 1.306957
 AAP 	 CNP 	 1.247074
 AAP 	 COF 	 1.210081
 AAP 	 COG 	 1.310017
 AAP 	 COH 	 1.192033
 AAP 	 COL 	 1.200185
 AAP 	 COO 	 1.271054
 AAP 	 COP 	 1.2883
 AAP 	 COST 	 1.245603
 AAP 	 COTY 	 1.263452
 AAP 	 CPB 	 1.258444
 AAP 	 CRM 	 1.253234
 AAP 	 CSCO 	 1.242038
 AAP 	 CSX 	 1.224515
 AAP 	 CTAS 	 1.229209
 AAP 	 CTL 	 1.265898
 AAP 	 CTSH 	 1.233836
 AAP 	 CTXS 	 1.200651
 AAP 	 CVS 	 1.228414
 AAP 	 CVX 	 1.234469
 AAP 	 CXO 	 1.301305
 AAP 	 D 	 1.274239
 AAP 	 DAL 	 1.192408
 AAP 	 DD 	 1.294637
 AAP 	 DE 	 1.276547
 AAP 	 DFS 	 1.169358
 AAP 	 DG 	 1.200308
 AAP 	 DGX 	 1.191064
 AAP 	 DHI 	 1.168215
 AAP 	 DHR 	 1.223113
 AAP 	 DIS 	 1.200907
 AAP 	 DISCA 	 1.327625
 AAP 	 DISCK 	 1.32608
 AAP 	 DISH 	 1.252472
 AAP 	 DLPH 	 1.16381
 AAP 	 DLR 	 1.280396
 AAP 	 DLTR 	 1.165679
 AAP 	 DOV 	 1.251781
 AAP 	 DOW 	 1.24728
 AAP 	 DPS 	 1.19427
 AAP 	 DRI 	 1.212751
 AAP 	 DTE 	 1.248195
 AAP 	 DUK 	 1.291206
 AAP 	 DVA 	 1.210993
 AAP 	 DVN 	 1.30675
 AAP 	 DXC 	 1.303258
 AAP 	 EA 	 1.274191
 AAP 	 EBAY 	 1.319496
 AAP 	 ECL 	 1.1763
 AAP 	 ED 	 1.317986
 AAP 	 EFX 	 1.215104
 AAP 	 EIX 	 1.275239
 AAP 	 EL 	 1.219665
 AAP 	 EMN 	 1.218849
 AAP 	 EMR 	 1.195023
 AAP 	 EOG 	 1.290486
 AAP 	 EQIX 	 1.224699
 AAP 	 EQR 	 1.281816
 AAP 	 EQT 	 1.274548
 AAP 	 ES 	 1.261863
 AAP 	 ESRX 	 1.223655
 AAP 	 ESS 	 1.278284
 AAP 	 ETFC 	 1.184339
 AAP 	 ETN 	 1.193583
 AAP 	 ETR 	 1.29015
 AAP 	 EVHC 	 1.360632
 AAP 	 EW 	 1.307405
 AAP 	 EXC 	 1.262021
 AAP 	 EXPD 	 1.181843
 AAP 	 EXPE 	 1.227845
 AAP 	 EXR 	 1.31631
 AAP 	 F 	 1.180267
 AAP 	 FAST 	 1.201291
 AAP 	 FB 	 1.226735
 AAP 	 FBHS 	 1.205608
 AAP 	 FCX 	 1.257852
 AAP 	 FDX 	 1.202246
 AAP 	 FE 	 1.302271
 AAP 	 FFIV 	 1.252535
 AAP 	 FIS 	 1.199214
 AAP 	 FISV 	 1.12967
 AAP 	 FITB 	 1.168659
 AAP 	 FL 	 1.208962
 AAP 	 FLIR 	 1.212056
 AAP 	 FLR 	 1.205105
 AAP 	 FLS 	 1.24466
 AAP 	 FMC 	 1.232102
 AAP 	 FOX 	 1.200626
 AAP 	 FOXA 	 1.208943
 AAP 	 FRT 	 1.233419
 AAP 	 FTI 	 1.271103
 AAP 	 GD 	 1.202963
 AAP 	 GE 	 1.176469
 AAP 	 GGP 	 1.202897
 AAP 	 GILD 	 1.254202
 AAP 	 GIS 	 1.20608
 AAP 	 GLW 	 1.206204
 AAP 	 GM 	 1.198687
 AAP 	 GOOG 	 1.232219
 AAP 	 GOOGL 	 1.225881
 AAP 	 GPC 	 1.071872
 AAP 	 GPN 	 1.294346
 AAP 	 GPS 	 1.257715
 AAP 	 GRMN 	 1.265478
 AAP 	 GS 	 1.147364
 AAP 	 GT 	 1.176732
 AAP 	 GWW 	 1.21632
 AAP 	 HAL 	 1.281539
 AAP 	 HAS 	 1.277819
 AAP 	 HBAN 	 1.205825
 AAP 	 HBI 	 1.314223
 AAP 	 HCA 	 1.229364
 AAP 	 HCN 	 1.315303
 AAP 	 HCP 	 1.300038
 AAP 	 HD 	 1.14969
 AAP 	 HES 	 1.280673
 AAP 	 HIG 	 1.151885
 AAP 	 HOG 	 1.239462
 AAP 	 HOLX 	 1.164022
 AAP 	 HON 	 1.162782
 AAP 	 HP 	 1.301784
 AAP 	 HPQ 	 1.322748
 AAP 	 HRB 	 1.277395
 AAP 	 HRL 	 1.310589
 AAP 	 HRS 	 1.198283
 AAP 	 HSIC 	 1.234093
 AAP 	 HST 	 1.205702
 AAP 	 HSY 	 1.29772
 AAP 	 HUM 	 1.283678
 AAP 	 IBM 	 1.250846
 AAP 	 ICE 	 1.343207
 AAP 	 IDXX 	 1.323853
 AAP 	 IFF 	 1.250487
 AAP 	 ILMN 	 1.273992
 AAP 	 INCY 	 1.25488
 AAP 	 INTC 	 1.262727
 AAP 	 INTU 	 1.20487
 AAP 	 IP 	 1.169934
 AAP 	 IPG 	 1.189253
 AAP 	 IR 	 1.157034
 AAP 	 IRM 	 1.27724
 AAP 	 ISRG 	 1.282165
 AAP 	 IT 	 1.263666
 AAP 	 ITW 	 1.156281
 AAP 	 IVZ 	 1.158622
 AAP 	 JBHT 	 1.201149
 AAP 	 JCI 	 1.221312
 AAP 	 JEC 	 1.225478
 AAP 	 JNJ 	 1.205598
 AAP 	 JNPR 	 1.235443
 AAP 	 JPM 	 1.149227
 AAP 	 JWN 	 1.238595
 AAP 	 K 	 1.214957
 AAP 	 KEY 	 1.164506
 AAP 	 KIM 	 1.21099
 AAP 	 KLAC 	 1.266788
 AAP 	 KMB 	 1.248974
 AAP 	 KMI 	 1.259549
 AAP 	 KMX 	 1.143888
 AAP 	 KO 	 1.234305
 AAP 	 KORS 	 1.2842
 AAP 	 KR 	 1.320722
 AAP 	 KSS 	 1.322223
 AAP 	 KSU 	 1.226327
 AAP 	 L 	 1.196116
 AAP 	 LB 	 1.210222
 AAP 	 LEG 	 1.140875
 AAP 	 LEN 	 1.159719
 AAP 	 LH 	 1.194225
 AAP 	 LKQ 	 1.147087
 AAP 	 LLL 	 1.240391
 AAP 	 LLY 	 1.252491
 AAP 	 LMT 	 1.201695
 AAP 	 LNC 	 1.155549
 AAP 	 LNT 	 1.388191
 AAP 	 LOW 	 1.136603
 AAP 	 LRCX 	 1.212489
 AAP 	 LUK 	 1.214117
 AAP 	 LUV 	 1.212987
 AAP 	 LVLT 	 1.222603
 AAP 	 LYB 	 1.248329
 AAP 	 M 	 1.227977
 AAP 	 MA 	 1.151989
 AAP 	 MAA 	 1.286707
 AAP 	 MAC 	 1.235892
 AAP 	 MAR 	 1.195446
 AAP 	 MAS 	 1.206919
 AAP 	 MAT 	 1.295614
 AAP 	 MCD 	 1.215871
 AAP 	 MCHP 	 1.221902
 AAP 	 MCK 	 1.279956
 AAP 	 MCO 	 1.181964
 AAP 	 MDLZ 	 1.229823
 AAP 	 MDT 	 1.206427
 AAP 	 MET 	 1.179636
 AAP 	 MHK 	 1.176542
 AAP 	 MJN 	 1.279892
 AAP 	 MKC 	 1.210937
 AAP 	 MLM 	 1.202943
 AAP 	 MMC 	 1.158471
 AAP 	 MMM 	 1.205872
 AAP 	 MNK 	 1.257153
 AAP 	 MNST 	 1.400311
 AAP 	 MO 	 1.272047
 AAP 	 MON 	 1.258894
 AAP 	 MOS 	 1.30606
 AAP 	 MPC 	 1.288065
 AAP 	 MRK 	 1.22262
 AAP 	 MRO 	 1.30343
 AAP 	 MS 	 1.158597
 AAP 	 MSFT 	 1.238258
 AAP 	 MSI 	 1.253456
 AAP 	 MTB 	 1.215538
 AAP 	 MTD 	 1.202595
 AAP 	 MU 	 1.28579
 AAP 	 MUR 	 1.280029
 AAP 	 MYL 	 1.288314
 AAP 	 NAVI 	 1.250835
 AAP 	 NBL 	 1.277725
 AAP 	 NDAQ 	 1.182286
 AAP 	 NEE 	 1.290915
 AAP 	 NEM 	 1.387742
 AAP 	 NFLX 	 1.373241
 AAP 	 NFX 	 1.272625
 AAP 	 NI 	 1.364683
 AAP 	 NKE 	 1.308866
 AAP 	 NLSN 	 1.242275
 AAP 	 NOC 	 1.20788
 AAP 	 NOV 	 1.281522
 AAP 	 NRG 	 1.317807
 AAP 	 NSC 	 1.238604
 AAP 	 NTAP 	 1.251631
 AAP 	 NTRS 	 1.161327
 AAP 	 NUE 	 1.206116
 AAP 	 NVDA 	 1.303644
 AAP 	 NWL 	 1.172779
 AAP 	 NWS 	 1.180332
 AAP 	 NWSA 	 1.175235
 AAP 	 O 	 1.319178
 AAP 	 OKE 	 1.271106
 AAP 	 OMC 	 1.171758
 AAP 	 ORCL 	 1.18604
 AAP 	 ORLY 	 0.9588893
 AAP 	 OXY 	 1.26682
 AAP 	 PAYX 	 1.148087
 AAP 	 PBCT 	 1.173147
 AAP 	 PCAR 	 1.168404
 AAP 	 PCG 	 1.270378
 AAP 	 PCLN 	 1.246092
 AAP 	 PDCO 	 1.254122
 AAP 	 PEG 	 1.259319
 AAP 	 PEP 	 1.21618
 AAP 	 PFE 	 1.212855
 AAP 	 PFG 	 1.149535
 AAP 	 PG 	 1.222515
 AAP 	 PGR 	 1.16209
 AAP 	 PH 	 1.140568
 AAP 	 PHM 	 1.17486
 AAP 	 PKI 	 1.182366
 AAP 	 PLD 	 1.215417
 AAP 	 PM 	 1.282579
 AAP 	 PNC 	 1.149245
 AAP 	 PNR 	 1.211251
 AAP 	 PNW 	 1.261627
 AAP 	 PPG 	 1.277126
 AAP 	 PPL 	 1.282689
 AAP 	 PRGO 	 1.275738
 AAP 	 PRU 	 1.14997
 AAP 	 PSA 	 1.285675
 AAP 	 PSX 	 1.208318
 AAP 	 PVH 	 1.211609
 AAP 	 PWR 	 1.248441
 AAP 	 PX 	 1.213939
 AAP 	 PXD 	 1.308298
 AAP 	 QCOM 	 1.269049
 AAP 	 R 	 1.152711
 AAP 	 RAI 	 1.342759
 AAP 	 RCL 	 1.209539
 AAP 	 REG 	 1.253941
 AAP 	 REGN 	 1.289214
 AAP 	 RF 	 1.17923
 AAP 	 RHI 	 1.16442
 AAP 	 RHT 	 1.215595
 AAP 	 RIG 	 1.320352
 AAP 	 RJF 	 1.17408
 AAP 	 RL 	 1.227664
 AAP 	 ROK 	 1.192431
 AAP 	 ROP 	 1.159889
 AAP 	 ROST 	 1.296976
 AAP 	 RRC 	 1.326776
 AAP 	 RSG 	 1.168841
 AAP 	 RTN 	 1.250181
 AAP 	 SBUX 	 1.309437
 AAP 	 SCG 	 1.263703
 AAP 	 SCHW 	 1.168734
 AAP 	 SEE 	 1.196388
 AAP 	 SHW 	 1.213791
 AAP 	 SIG 	 1.218923
 AAP 	 SJM 	 1.255664
 AAP 	 SLB 	 1.255908
 AAP 	 SLG 	 1.210559
 AAP 	 SNA 	 1.156057
 AAP 	 SNI 	 1.290988
 AAP 	 SNPS 	 1.22362
 AAP 	 SO 	 1.273108
 AAP 	 SPG 	 1.233427
 AAP 	 SPGI 	 1.222391
 AAP 	 SPLS 	 1.237689
 AAP 	 SRCL 	 1.275133
 AAP 	 SRE 	 1.25915
 AAP 	 STI 	 1.151496
 AAP 	 STT 	 1.173882
 AAP 	 STX 	 1.280778
 AAP 	 STZ 	 1.21873
 AAP 	 SWK 	 1.172545
 AAP 	 SWKS 	 1.216185
 AAP 	 SYK 	 1.174807
 AAP 	 SYMC 	 1.267901
 AAP 	 SYY 	 1.279168
 AAP 	 T 	 1.247518
 AAP 	 TAP 	 1.249296
 AAP 	 TDC 	 1.290548
 AAP 	 TDG 	 1.264455
 AAP 	 TEL 	 1.181423
 AAP 	 TGNA 	 1.215885
 AAP 	 TGT 	 1.205856
 AAP 	 TIF 	 1.196285
 AAP 	 TJX 	 1.118327
 AAP 	 TMK 	 1.28275
 AAP 	 TMO 	 1.169895
 AAP 	 TRIP 	 1.327255
 AAP 	 TROW 	 1.151623
 AAP 	 TRV 	 1.17052
 AAP 	 TSCO 	 1.144468
 AAP 	 TSN 	 1.307615
 AAP 	 TSO 	 1.212114
 AAP 	 TSS 	 1.19479
 AAP 	 TWX 	 1.236238
 AAP 	 TXN 	 1.19622
 AAP 	 TXT 	 1.203296
 AAP 	 UAA 	 1.298069
 AAP 	 UAL 	 1.227259
 AAP 	 UDR 	 1.282551
 AAP 	 UHS 	 1.237772
 AAP 	 ULTA 	 1.206325
 AAP 	 UNH 	 1.210774
 AAP 	 UNM 	 1.169329
 AAP 	 UNP 	 1.293381
 AAP 	 UPS 	 1.160943
 AAP 	 URI 	 1.233838
 AAP 	 USB 	 1.155169
 AAP 	 UTX 	 1.197846
 AAP 	 V 	 1.362776
 AAP 	 VAR 	 1.207831
 AAP 	 VFC 	 1.175475
 AAP 	 VIAB 	 1.284371
 AAP 	 VLO 	 1.188685
 AAP 	 VMC 	 1.187907
 AAP 	 VNO 	 1.226612
 AAP 	 VRSK 	 1.229704
 AAP 	 VRSN 	 1.209814
 AAP 	 VRTX 	 1.289289
 AAP 	 VTR 	 1.312352
 AAP 	 VZ 	 1.240772
 AAP 	 WAT 	 1.241992
 AAP 	 WBA 	 1.211321
 AAP 	 WDC 	 1.234724
 AAP 	 WEC 	 1.275067
 AAP 	 WFC 	 1.156637
 AAP 	 WFM 	 1.33913
 AAP 	 WHR 	 1.196458
 AAP 	 WM 	 1.179256
 AAP 	 WMB 	 1.272682
 AAP 	 WMT 	 1.213039
 AAP 	 WU 	 1.173261
 AAP 	 WY 	 1.180464
 AAP 	 WYN 	 1.181307
 AAP 	 WYNN 	 1.282507
 AAP 	 XEC 	 1.290501
 AAP 	 XEL 	 1.264367
 AAP 	 XL 	 1.234192
 AAP 	 XLNX 	 1.222605
 AAP 	 XOM 	 1.244585
 AAP 	 XRAY 	 1.195052
 AAP 	 XRX 	 1.236867
 AAP 	 XYL 	 1.169304
 AAP 	 YHOO 	 1.239084
 AAP 	 YUM 	 1.23407
 AAP 	 ZBH 	 1.19752
 AAP 	 ZION 	 1.177246
 AAP 	 ZTS 	 1.248067
 AAPL 	 ABBV 	 1.341738
 AAPL 	 ABC 	 1.378737
 AAPL 	 ABT 	 1.361681
 AAPL 	 ACN 	 1.372117
 AAPL 	 ADBE 	 1.356083
 AAPL 	 ADI 	 1.423604
 AAPL 	 ADM 	 1.372868
 AAPL 	 ADP 	 1.370846
 AAPL 	 ADS 	 1.37717
 AAPL 	 ADSK 	 1.351215
 AAPL 	 AEE 	 1.370271
 AAPL 	 AEP 	 1.363988
 AAPL 	 AES 	 1.37158
 AAPL 	 AET 	 1.365772
 AAPL 	 AFL 	 1.384437
 AAPL 	 AGN 	 1.369506
 AAPL 	 AIG 	 1.347512
 AAPL 	 AIV 	 1.354856
 AAPL 	 AIZ 	 1.365506
 AAPL 	 AJG 	 1.352517
 AAPL 	 AKAM 	 1.396957
 AAPL 	 ALB 	 1.369332
 AAPL 	 ALK 	 1.376965
 AAPL 	 ALL 	 1.354954
 AAPL 	 ALLE 	 1.377713
 AAPL 	 ALXN 	 1.352105
 AAPL 	 AMAT 	 1.361187
 AAPL 	 AMD 	 1.387141
 AAPL 	 AME 	 1.370248
 AAPL 	 AMG 	 1.35122
 AAPL 	 AMGN 	 1.338328
 AAPL 	 AMP 	 1.348954
 AAPL 	 AMT 	 1.345314
 AAPL 	 AMZN 	 1.35186
 AAPL 	 AN 	 1.366508
 AAPL 	 ANTM 	 1.358949
 AAPL 	 AON 	 1.361264
 AAPL 	 APA 	 1.383293
 AAPL 	 APC 	 1.38278
 AAPL 	 APD 	 1.352533
 AAPL 	 APH 	 1.394059
 AAPL 	 ARE 	 1.361435
 AAPL 	 ARNC 	 1.388919
 AAPL 	 ATVI 	 1.387779
 AAPL 	 AVB 	 1.340829
 AAPL 	 AVGO 	 1.342176
 AAPL 	 AVY 	 1.36401
 AAPL 	 AWK 	 1.396879
 AAPL 	 AXP 	 1.38999
 AAPL 	 AYI 	 1.398744
 AAPL 	 AZO 	 1.331729
 AAPL 	 BA 	 1.347568
 AAPL 	 BAC 	 1.38333
 AAPL 	 BAX 	 1.393517
 AAPL 	 BBBY 	 1.384772
 AAPL 	 BBT 	 1.375763
 AAPL 	 BBY 	 1.375203
 AAPL 	 BCR 	 1.377979
 AAPL 	 BDX 	 1.384823
 AAPL 	 BEN 	 1.355647
 AAPL 	 BF.B 	 1.386513
 AAPL 	 BHI 	 1.372675
 AAPL 	 BIIB 	 1.382119
 AAPL 	 BK 	 1.370727
 AAPL 	 BLK 	 1.35284
 AAPL 	 BLL 	 1.366875
 AAPL 	 BMY 	 1.35709
 AAPL 	 BRK.B 	 1.336274
 AAPL 	 BSX 	 1.318648
 AAPL 	 BWA 	 1.35644
 AAPL 	 BXP 	 1.337685
 AAPL 	 C 	 1.374319
 AAPL 	 CA 	 1.340912
 AAPL 	 CAG 	 1.374568
 AAPL 	 CAH 	 1.365588
 AAPL 	 CAT 	 1.368753
 AAPL 	 CB 	 1.367147
 AAPL 	 CBG 	 1.358158
 AAPL 	 CBOE 	 1.386682
 AAPL 	 CBS 	 1.376022
 AAPL 	 CCI 	 1.36861
 AAPL 	 CCL 	 1.375433
 AAPL 	 CELG 	 1.387242
 AAPL 	 CERN 	 1.357109
 AAPL 	 CF 	 1.402993
 AAPL 	 CHD 	 1.407942
 AAPL 	 CHK 	 1.388902
 AAPL 	 CHRW 	 1.365033
 AAPL 	 CHTR 	 1.369929
 AAPL 	 CI 	 1.368321
 AAPL 	 CINF 	 1.358067
 AAPL 	 CL 	 1.379467
 AAPL 	 CLX 	 1.467774
 AAPL 	 CMA 	 1.413969
 AAPL 	 CMCSA 	 1.394389
 AAPL 	 CME 	 1.389932
 AAPL 	 CMG 	 1.397991
 AAPL 	 CMI 	 1.371062
 AAPL 	 CMS 	 1.369244
 AAPL 	 CNC 	 1.383457
 AAPL 	 CNP 	 1.370502
 AAPL 	 COF 	 1.386353
 AAPL 	 COG 	 1.383503
 AAPL 	 COH 	 1.410651
 AAPL 	 COL 	 1.36803
 AAPL 	 COO 	 1.364634
 AAPL 	 COP 	 1.377686
 AAPL 	 COST 	 1.355523
 AAPL 	 COTY 	 1.385741
 AAPL 	 CPB 	 1.353063
 AAPL 	 CRM 	 1.358071
 AAPL 	 CSCO 	 1.347151
 AAPL 	 CSX 	 1.366617
 AAPL 	 CTAS 	 1.381121
 AAPL 	 CTL 	 1.37635
 AAPL 	 CTSH 	 1.362742
 AAPL 	 CTXS 	 1.396063
 AAPL 	 CVS 	 1.361266
 AAPL 	 CVX 	 1.37262
 AAPL 	 CXO 	 1.373836
 AAPL 	 D 	 1.361442
 AAPL 	 DAL 	 1.351848
 AAPL 	 DD 	 1.361424
